index,index2,id,name,problemTimeLimit,problemMemoryLimit,maxScore,solvedUser,submissions,recommendations,isSolved,bookmark,recommend,successRate,score,userScore,AC,TLE,MLE,WA,RTE,cat
212,212,36,A Figure on Surface,1,65536,0,1134,3705,0,False,False,False,0,0.32,0,1342,146,0,1469,747,6
213,213,37,Path on a Grid,1,65536,0,592,1792,0,False,False,False,0,0.32,0,738,228,14,672,138,4
214,214,38,Poker Hand,1,65536,0,1112,2246,0,False,False,False,0,0.32,0,1280,72,0,827,67,1
215,215,39,Roman Figure,1,65536,0,1093,1786,0,False,False,False,0,0.32,0,1234,20,3,450,78,2
216,216,40,Affine Cipher,1,65536,0,731,2004,0,False,False,False,0,0.32,0,883,127,8,865,119,2
217,217,41,Expression,1,65536,0,550,1538,0,False,False,False,0,0.32,0,762,14,3,719,34,200
218,218,42,A Thief,1,65536,0,1060,5265,0,False,False,False,0,0.32,0,1615,487,132,2630,396,310
219,219,43,Puzzle,1,65536,0,612,1284,0,False,False,False,0,0.32,0,777,42,0,403,62,5
220,220,44,Prime Number II,1,65536,0,1187,2694,0,False,False,False,0,0.32,0,1394,127,8,891,274,9
221,221,45,Sum and Average,1,65536,0,1356,3048,0,False,False,False,0,0.32,0,1559,127,1,1242,119,0
222,222,46,Differential,1,65536,0,1702,2620,0,False,False,False,0,0.32,0,1937,60,8,441,163,100
223,223,47,Cup Game,1,65536,0,1396,2669,0,False,False,False,0,0.32,0,1603,33,5,853,162,4
224,224,48,Class,1,65536,0,1396,2353,0,False,False,False,0,0.32,0,1566,88,0,620,79,0
225,225,49,Blood Groups,1,65536,0,1396,2420,0,False,False,False,0,0.32,0,1647,58,1,456,258,1
226,226,50,Apple and Peach,1,65536,0,1199,3144,0,False,False,False,0,0.32,0,1383,21,1,1577,162,450
227,227,51,Differential II,1,65536,0,1275,1922,0,False,False,False,0,0.32,0,1424,29,0,341,128,100
228,228,52,Factorial II,1,65536,0,1150,2134,0,False,False,False,0,0.32,0,1405,113,7,449,160,9
229,229,53,Sum of Prime Numbers,1,65536,0,1104,2756,0,False,False,False,0,0.32,0,1342,292,21,710,390,9
230,230,54,Sum of Nth decimal places,1,65536,0,881,3023,0,False,False,False,0,0.32,0,1047,53,0,1695,228,0
231,231,55,Sequence,1,65536,0,1160,2151,0,False,False,False,0,0.32,0,1365,49,0,656,81,4
232,232,56,Goldbach's Conjecture,1,65536,0,890,4133,0,False,False,False,0,0.32,0,1290,1734,12,823,266,9
233,233,57,The Number of Area,1,65536,0,1192,1828,0,False,False,False,0,0.32,0,1394,62,0,286,86,9
234,234,58,Orthogonal,1,65536,0,789,2893,0,False,False,False,0,0.32,0,954,17,0,1828,94,6
235,235,59,Intersection of Rectangles,1,65536,0,712,1978,0,False,False,False,0,0.32,0,838,17,0,1048,75,6
236,236,60,Card Game,1,65536,0,944,1695,0,False,False,False,0,0.32,0,1056,28,0,582,29,4
237,237,61,Rank Checker,1,65536,0,827,1469,0,False,False,False,0,0.32,0,946,103,5,314,101,100
238,238,62,What is the Bottommost?,1,65536,0,1085,1741,0,False,False,False,0,0.32,0,1230,62,0,316,129,0
239,239,63,Palindrome,1,65536,0,1165,1966,0,False,False,False,0,0.32,0,1322,28,2,431,183,2
240,240,64,Secret Number,1,65536,0,910,2379,0,False,False,False,0,0.32,0,1081,59,1,1058,180,2
241,241,65,Trading,1,65536,0,668,1506,0,False,False,False,0,0.32,0,745,30,4,580,147,520
242,242,66,Tic Tac Toe,1,65536,0,869,2017,0,False,False,False,0,0.32,0,990,16,0,921,90,0
243,243,67,The Number of Island,1,65536,0,1009,2590,0,False,False,False,0,0.32,0,1331,136,2,775,346,200
244,244,68,Enclose Pins with a Rubber Band,1,65536,0,465,1034,0,False,False,False,0,0.32,0,618,36,0,316,64,6
245,245,69,Drawing Lots II,1,65536,0,417,1411,0,False,False,False,0,0.32,0,484,4,1,760,162,5
246,246,70,Combination of Number Sequences,1,65536,0,477,3952,0,False,False,False,0,0.32,0,823,1660,176,592,701,12
247,247,71,Bombs Chain,1,65536,0,845,1696,0,False,False,False,0,0.32,0,1021,5,0,542,122,4
248,248,72,Carden Lantern,1,65536,0,595,1750,0,False,False,False,0,0.32,0,819,121,8,547,255,400
249,249,73,Surface Area of Quadrangular Pyramid,1,65536,0,1126,1652,0,False,False,False,0,0.32,0,1270,9,0,358,15,6
250,250,74,Videotape,1,65536,0,813,1833,0,False,False,False,0,0.32,0,920,11,0,833,69,0
251,251,75,BMI,1,65536,0,1244,2047,0,False,False,False,0,0.32,0,1407,117,0,424,99,0
252,252,76,Treasure Hunt II,1,65536,0,597,910,0,False,False,False,0,0.32,0,687,9,2,179,33,6
253,253,77,Run Length,1,65536,0,1122,1769,0,False,False,False,0,0.32,0,1251,44,1,402,70,2
254,254,78,Magic Square,1,65536,0,737,1250,0,False,False,False,0,0.32,0,826,23,0,363,38,4
255,255,79,Area of Polygon,1,65536,0,760,1525,0,False,False,False,0,0.32,0,940,14,1,495,75,6
256,256,80,Third Root,1,65536,0,689,1931,0,False,False,False,0,0.32,0,822,119,0,936,54,7
257,257,81,A Symmetric Point,1,65536,0,537,1048,0,False,False,False,0,0.32,0,638,23,0,373,14,6
258,258,82,Flying Jenny,1,65536,0,490,1356,0,False,False,False,0,0.32,0,579,16,0,724,37,200
259,259,83,Era Name Transformation,1,65536,0,774,1592,0,False,False,False,0,0.32,0,890,39,0,624,39,0
260,260,84,Search Engine,1,65536,0,705,1965,0,False,False,False,0,0.32,0,811,13,2,1072,67,2
261,261,85,Joseph's Potato,1,65536,0,743,1204,0,False,False,False,0,0.32,0,881,74,0,203,46,9
262,262,86,Patrol,1,65536,0,614,2194,0,False,False,False,0,0.32,0,778,121,4,1199,92,400
263,263,87,Strange Mathematical Expression,1,65536,0,654,3213,0,False,False,False,0,0.32,0,868,44,4,891,1406,500
264,264,88,The Code A Doctor Loved,1,65536,0,472,1738,0,False,False,False,0,0.32,0,615,42,10,876,190,2
265,265,89,The Shortest Path on A Rhombic Path,1,65536,0,522,1411,0,False,False,False,0,0.32,0,636,104,13,475,181,310
266,266,90,Overlaps of Seals,1,65536,0,325,2689,0,False,False,False,0,0.3938461538,0,491,175,11,1895,117,6
267,267,91,Blur,8,65536,0,175,1499,0,False,False,False,0,0.7314285714,0,286,493,117,403,180,5
268,268,92,Square Searching,1,65536,0,567,2230,0,False,False,False,0,0.32,0,880,526,9,649,166,310
269,269,93,Leap Year,1,65536,0,1147,5056,0,False,False,False,0,0.32,0,1412,40,0,3515,89,0
270,270,94,Calculation of Area,1,65536,0,920,1321,0,False,False,False,0,0.32,0,1028,3,0,198,90,0
271,271,95,Surf Smelt Fishing Contest,1,65536,0,599,1812,0,False,False,False,0,0.32,0,686,10,0,1016,98,0
272,272,96,Sum of 4 Integers II,1,65536,0,441,1637,0,False,False,False,0,0.32,0,565,396,15,519,142,12
273,273,97,Sum of Integers II,1,65536,0,325,1661,0,False,False,False,0,0.3938461538,0,434,310,35,765,116,310
274,274,98,Maximum Sum Sequence II,1,65536,0,319,996,0,False,False,False,0,0.4012539185,0,391,87,16,485,17,310
275,275,99,Surf Smelt Fishing Contest II,1,65536,0,367,2571,0,False,False,False,0,0.348773842,0,532,660,47,904,428,530
276,276,100,Sale Result,1,65536,0,1244,8378,0,False,False,False,0,0.32,0,1506,125,5,6178,563,1
277,277,101,Aizu PR,1,65536,0,1370,4137,0,False,False,False,0,0.32,0,1627,65,7,2017,421,2
278,278,102,Matrix-like Computation,1,65536,0,1378,3241,0,False,False,False,0,0.32,0,1536,53,4,1354,294,0
279,279,103,Baseball Simulation,1,65536,0,1537,2977,0,False,False,False,0,0.32,0,1889,103,0,781,204,4
280,280,104,Magical Tiles,1,65536,0,1138,2333,0,False,False,False,0,0.32,0,1314,164,2,622,231,4
281,281,105,Book Index,1,65536,0,1001,2037,0,False,False,False,0,0.32,0,1202,11,9,646,163,3
282,282,106,Discounts of Buckwheat ,1,65536,0,655,1565,0,False,False,False,0,0.32,0,794,75,6,634,56,310
283,283,107,Carry a Cheese,1,65536,0,932,2026,0,False,False,False,0,0.32,0,1038,27,0,901,60,6
284,284,108,Operation of Frequency of Appearance,1,65536,0,769,1624,0,False,False,False,0,0.32,0,877,43,3,558,143,4
285,285,109,Smart Calculator,1,65536,0,693,2908,0,False,False,False,0,0.32,0,967,51,0,1319,571,3
286,286,110,Alphametic,1,65536,0,499,3201,0,False,False,False,0,0.32,0,582,44,1,2057,517,5
287,287,111,Doctor's Memorable Codes,1,65536,0,395,1262,0,False,False,False,0,0.3240506329,0,469,46,3,674,70,2
288,288,112,A Milk Shop,1,65536,0,725,2746,0,False,False,False,0,0.32,0,864,38,5,1719,120,12
289,289,113,Period,1,65536,0,395,1068,0,False,False,False,0,0.3240506329,0,451,18,4,539,56,0
290,290,114,Electro-Fly,1,65536,0,483,1427,0,False,False,False,0,0.32,0,611,280,1,482,53,9
291,291,115,Starship UAZ Advance,1,65536,0,71,664,0,False,False,False,0,1.8028169014,0,106,2,0,506,45,6
292,292,116,Rectangular Searching,1,65536,0,343,993,0,False,False,False,0,0.3731778426,0,451,227,19,254,40,310
293,293,117,A reward for a Carpenter,1,65536,0,814,1743,0,False,False,False,0,0.32,0,1118,19,2,464,140,400
294,294,118,Property Distribution ,1,65536,0,1246,5535,0,False,False,False,0,0.32,0,2069,208,51,1800,1386,10
295,295,119,Taro's Obsession,1,65536,0,243,557,0,False,False,False,0,0.5267489712,0,286,29,2,201,22,400
296,296,120,Patisserie,1,65536,0,315,1396,0,False,False,False,0,0.4063492063,0,434,265,11,557,128,6
297,297,121,Seven Puzzle,1,65536,0,651,3364,0,False,False,False,0,0.32,0,1089,1186,334,525,226,5
298,298,122,Summer of Pyonkichi,1,65536,0,395,1035,0,False,False,False,0,0.3240506329,0,483,21,1,478,52,5
299,299,123,Speed Skating Badge Test,1,65536,0,723,1537,0,False,False,False,0,0.32,0,808,66,0,618,45,1
300,300,124,League Match Score Sheet,1,65536,0,564,1962,0,False,False,False,0,0.32,0,644,15,0,1230,73,100
301,301,125,Day Count,1,65536,0,494,1257,0,False,False,False,0,0.32,0,592,36,1,590,38,0
302,302,126,Puzzle,1,65536,0,416,1022,0,False,False,False,0,0.32,0,482,13,0,482,44,5
303,303,127,Pocket Pager Input,1,65536,0,512,1555,0,False,False,False,0,0.32,0,569,37,0,763,186,4
304,304,128,Abacus ,1,65536,0,457,1221,0,False,False,False,0,0.32,0,521,20,0,638,42,0
305,305,129,Hide-and-Seek Supporting System,1,65536,0,250,764,0,False,False,False,0,0.512,0,333,13,0,394,22,6
306,306,130,Train,1,65536,0,527,824,0,False,False,False,0,0.32,0,600,18,0,140,64,520
307,307,131,Doctor's Strange Particles,1,65536,0,234,733,0,False,False,False,0,0.547008547,0,298,64,22,318,31,5
308,308,132,Jigsaw Puzzle,5,65536,0,60,1104,0,False,False,False,0,2.1333333333,0,102,537,55,246,164,5
309,309,133,Rotation of a Pattern,1,65536,0,578,1120,0,False,False,False,0,0.32,0,651,10,0,411,48,0
310,310,134,Exit Survey,1,65536,0,658,1548,0,False,False,False,0,0.32,0,766,25,0,709,48,0
311,311,135,Clock Short Hand and Long Hand,1,65536,0,437,1735,0,False,False,False,0,0.32,0,518,3,0,1193,21,0
312,312,136,Frequency Distribution of Height,1,65536,0,916,1333,0,False,False,False,0,0.32,0,1046,31,0,183,71,1
313,313,137,Middle-Square Method,1,65536,0,618,905,0,False,False,False,0,0.32,0,680,3,0,173,49,0
314,314,138,Track and Field Competition,1,65536,0,643,1093,0,False,False,False,0,0.32,0,779,2,0,237,75,100
315,315,139,Snakes,1,65536,0,430,1477,0,False,False,False,0,0.32,0,535,63,0,813,66,2
316,316,140,Bus Line,1,65536,0,413,1144,0,False,False,False,0,0.32,0,479,39,5,551,70,10
317,317,141,Spiral Pattern,1,65536,0,319,845,0,False,False,False,0,0.4012539185,0,361,25,2,426,31,0
318,318,142,Nature of Prime Numbers,1,65536,0,272,793,0,False,False,False,0,0.4705882353,0,379,203,18,127,66,9
319,319,143,Altair and Vega,1,65536,0,281,578,0,False,False,False,0,0.4555160142,0,380,1,2,192,3,6
320,320,144,Packet Transportation,1,65536,0,415,1293,0,False,False,False,0,0.32,0,557,96,45,464,131,400
321,321,145,Cards,1,65536,0,231,601,0,False,False,False,0,0.5541125541,0,269,54,6,237,35,310
322,322,146,Lupin The 4th,1,65536,0,229,816,0,False,False,False,0,0.5589519651,0,287,117,58,275,79,310
323,323,147,Fukushimaken,1,65536,0,223,937,0,False,False,False,0,0.5739910314,0,381,39,2,408,107,4
324,324,148,Candy and Class Flag,1,65536,0,762,1457,0,False,False,False,0,0.32,0,923,102,0,382,49,0
325,325,149,Eye Test,1,65536,0,783,1348,0,False,False,False,0,0.32,0,919,35,0,337,57,0
326,326,150,Twin Prime,1,65536,0,759,2370,0,False,False,False,0,0.32,0,1204,384,4,609,167,9
327,327,151,Grid,1,65536,0,363,893,0,False,False,False,0,0.3526170799,0,443,35,2,358,54,3
328,328,152,Bowling,1,65536,0,289,751,0,False,False,False,0,0.4429065744,0,331,11,1,338,70,4
329,329,153,Triangle and Circle,1,65536,0,147,1034,0,False,False,False,0,0.8707482993,0,211,1,4,802,16,6
330,330,154,Sum of Cards,5,65536,0,324,515,0,False,False,False,0,0.3950617284,0,419,26,4,43,23,310
331,331,155,Spider Jin,1,65536,0,315,1131,0,False,False,False,0,0.4063492063,0,454,21,20,536,100,400
332,332,156,Moats around the Castle,1,65536,0,227,795,0,False,False,False,0,0.563876652,0,288,102,20,334,51,110
333,333,157,Russian Dolls,1,65536,0,407,1420,0,False,False,False,0,0.32,0,568,84,7,675,86,310
334,334,158,Collatz's Problem,1,65536,0,781,1206,0,False,False,False,0,0.32,0,918,58,1,205,24,0
335,335,159,The Best Body,1,65536,0,492,964,0,False,False,False,0,0.32,0,549,16,0,339,60,0
336,336,160,Delivery Fee,1,65536,0,544,867,0,False,False,False,0,0.32,0,601,10,0,239,17,0
337,337,161,Sport Meet,1,65536,0,566,909,0,False,False,False,0,0.32,0,680,8,0,160,61,100
338,338,162,Hamming Numbers,1,65536,0,514,967,0,False,False,False,0,0.32,0,625,51,7,236,48,9
339,339,163,Highway Toll,1,65536,0,276,706,0,False,False,False,0,0.4637681159,0,311,1,0,389,5,0
340,340,164,Ohajiki Game,1,65536,0,470,686,0,False,False,False,0,0.32,0,529,61,0,56,40,4
341,341,165,Lottery,1,65536,0,212,709,0,False,False,False,0,0.6037735849,0,278,248,5,116,62,9
342,342,166,Area of Polygon,1,65536,0,265,908,0,False,False,False,0,0.4830188679,0,337,4,0,557,10,6
343,343,167,Bubble Sort,1,65536,0,679,1311,0,False,False,False,0,0.32,0,847,33,2,376,53,100
344,344,168,Kannondou,1,65536,0,1122,2238,0,False,False,False,0,0.32,0,1575,79,1,520,63,310
345,345,169,Blackjack,1,65536,0,365,844,0,False,False,False,0,0.3506849315,0,447,48,3,265,81,0
346,346,170,Lunch,1,65536,0,249,463,0,False,False,False,0,0.5140562249,0,312,57,6,72,16,200
347,347,171,Dice Puzzle,5,65536,0,101,331,0,False,False,False,0,1.2673267327,0,141,105,6,76,3,5
348,348,172,Doctor's Research Rooms,1,65536,0,97,571,0,False,False,False,0,1.3195876289,0,124,54,20,345,28,5
349,349,173,Haunted House,1,65536,0,718,1064,0,False,False,False,0,0.32,0,826,10,0,155,73,0
350,350,174,Badminton,1,65536,0,560,885,0,False,False,False,0,0.32,0,665,6,0,181,33,0
351,351,175,Quaternary Notation,1,65536,0,613,1029,0,False,False,False,0,0.32,0,724,8,0,267,30,9
352,352,176,What Color?,1,65536,0,411,700,0,False,False,False,0,0.32,0,481,1,0,204,14,2
353,353,177,Distance Between Two Cities,1,65536,0,230,407,0,False,False,False,0,0.5565217391,0,280,3,0,110,14,6
354,354,178,TETORIS,1,65536,0,185,622,0,False,False,False,0,0.6918918919,0,239,30,0,277,75,4
355,355,179,Mysterious Worm,5,65536,0,451,1062,0,False,False,False,0,0.32,0,623,120,66,185,68,5
356,356,180,Demolition of Bridges,1,65536,0,480,926,0,False,False,False,0,0.32,0,632,28,0,199,67,400
357,357,181,Bookshelf,1,65536,0,357,860,0,False,False,False,0,0.3585434174,0,462,63,4,308,23,12
358,358,182,Beaker,1,65536,0,51,550,0,False,False,False,0,2.5098039216,0,75,252,67,128,28,5
359,359,183,Black-and-White,1,65536,0,398,845,0,False,False,False,0,0.3216080402,0,440,14,0,370,21,0
360,360,184,Tsuruga Castle,1,65536,0,674,1260,0,False,False,False,0,0.32,0,872,83,32,224,48,0
361,361,185,Goldbach's Conjecture II,1,65536,0,463,914,0,False,False,False,0,0.32,0,580,128,2,89,115,9
362,362,186,Aizu Chicken,1,65536,0,307,838,0,False,False,False,0,0.4169381107,0,368,49,0,392,29,4
363,363,187,Stoning Fortune,1,65536,0,147,664,0,False,False,False,0,0.8707482993,0,201,0,0,422,41,6
364,364,188,Search,1,65536,0,465,1608,0,False,False,False,0,0.32,0,532,316,6,677,77,110
365,365,189,Convenient Location,1,65536,0,815,2663,0,False,False,False,0,0.32,0,1367,48,11,1102,128,400
366,366,190,Eleven Puzzle,5,65536,0,132,808,0,False,False,False,0,0.9696969697,0,233,107,78,368,21,5
367,367,191,Baby Tree,1,65536,0,309,1169,0,False,False,False,0,0.4142394822,0,437,54,3,605,70,310
368,368,192,Multistory Parking Lot,1,65536,0,88,361,0,False,False,False,0,1.4545454546,0,106,46,3,188,18,4
369,369,193,Convenience Store,5,65536,0,132,535,0,False,False,False,0,0.9696969697,0,163,12,25,229,106,400
370,370,194,Delivery Company,1,65536,0,67,399,0,False,False,False,0,1.9104477612,0,93,37,46,156,67,10
371,371,195,What is the Most Popular Shop in Tokaichi?,1,65536,0,697,1347,0,False,False,False,0,0.32,0,807,56,0,436,48,0
372,372,196,Baseball Championship,1,65536,0,477,1232,0,False,False,False,0,0.32,0,564,19,0,623,26,100
373,373,197,Greatest Common Divisor: Euclidean Algorithm,1,65536,0,664,1452,0,False,False,False,0,0.32,0,799,9,0,601,43,9
374,374,198,Trouble in Shinagawa's Artifacts,1,65536,0,215,751,0,False,False,False,0,0.5953488372,0,264,26,1,434,26,4
375,375,199,Chairs Where Demanding People Sit,1,65536,0,212,1189,0,False,False,False,0,0.6037735849,0,256,26,1,830,76,4
376,376,200,Traveling Alone: One-way Ticket of Youth,1,65536,0,912,4846,0,False,False,False,0,0.32,0,1482,702,77,1611,973,400
377,377,201,Wrought Gold Master,1,65536,0,518,1618,0,False,False,False,0,0.32,0,666,62,3,413,474,12
378,378,202,At Boss's Expense,5,65536,0,560,2017,0,False,False,False,0,0.32,0,844,196,100,349,527,310
379,379,203,A New Plan of Aizu Ski Resort,1,65536,0,441,1848,0,False,False,False,0,0.32,0,565,92,6,1048,137,310
380,380,204,UFO Shooting Down Operation,1,65536,0,90,1425,0,False,False,False,0,1.4222222222,0,126,33,0,1177,89,6
381,381,205,"Rock, Paper, Scissors",1,65536,0,767,1698,0,False,False,False,0,0.32,0,952,20,0,632,94,0
382,382,206,Next Trip,1,65536,0,941,1920,0,False,False,False,0,0.32,0,1089,37,0,719,75,0
383,383,207,Block,1,65536,0,586,2498,0,False,False,False,0,0.32,0,751,62,21,1090,574,400
384,384,208,Room Numbers of a Hospital,1,65536,0,634,1172,0,False,False,False,0,0.32,0,803,147,20,162,40,9
385,385,209,Scene in a Picture,1,65536,0,269,969,0,False,False,False,0,0.4758364312,0,335,16,1,554,62,1
386,386,210,The Squares,1,65536,0,149,704,0,False,False,False,0,0.8590604027,0,180,6,0,467,51,4
387,387,211,Jogging,1,65536,0,230,639,0,False,False,False,0,0.5565217391,0,272,61,0,252,54,9
388,388,212,Highway Express Bus,1,65536,0,434,1434,0,False,False,False,0,0.32,0,592,98,37,513,194,400
389,389,213,Subdivide The Land,1,65536,0,124,449,0,False,False,False,0,1.0322580645,0,171,79,0,139,60,5
390,390,214,Autumnal Illumination,1,65536,0,95,733,0,False,False,False,0,1.3473684211,0,150,9,1,533,40,6
391,391,215,Pachimon Creature,5,65536,0,189,1912,0,False,False,False,0,0.6772486772,0,732,301,204,425,250,310
392,392,216,Cutting Down Water Bills,1,65536,0,852,1474,0,False,False,False,0,0.32,0,1015,22,0,391,46,0
393,393,217,Walking in the Hospital,1,65536,0,791,1649,0,False,False,False,0,0.32,0,984,73,31,389,172,0
394,394,218,Dividing Students,1,65536,0,925,1668,0,False,False,False,0,0.32,0,1080,33,0,520,35,0
395,395,219,A Popular Ice-cream Shop,1,65536,0,844,1254,0,False,False,False,0,0.32,0,971,25,0,198,58,1
396,396,220,Binary Digit A Doctor Loved,1,65536,0,503,1181,0,False,False,False,0,0.32,0,603,20,3,486,69,0
397,397,221,FizzBuzz,1,65536,0,402,2754,0,False,False,False,0,0.32,0,582,423,15,1184,550,4
398,398,222,Prime Quadruplet,1,65536,0,529,2275,0,False,False,False,0,0.32,0,768,610,193,203,500,9
399,399,223,Stray Twins,5,65536,0,341,2018,0,False,False,False,0,0.3753665689,0,578,106,169,868,297,400
400,400,224,Bicycle Diet,8,65536,0,147,728,0,False,False,False,0,0.8707482993,0,248,36,9,361,74,400
401,401,225,Kobutanukitsuneko,1,65536,0,249,1613,0,False,False,False,0,0.5140562249,0,328,200,33,878,174,400
402,402,226,Hit and Blow,1,65536,0,708,1087,0,False,False,False,0,0.32,0,879,14,0,143,51,1
403,403,227,Thanksgiving,1,65536,0,611,1158,0,False,False,False,0,0.32,0,732,11,0,249,162,320
404,404,228,Seven Segments,1,65536,0,515,883,0,False,False,False,0,0.32,0,587,3,0,229,64,200
405,405,229,Big Hit !,1,65536,0,452,619,0,False,False,False,0,0.32,0,553,2,0,47,17,0
406,406,230,Ninja Climbing,1,65536,0,216,996,0,False,False,False,0,0.5925925926,0,288,55,41,537,75,400
407,407,231,Dangerous Bridge,1,65536,0,338,847,0,False,False,False,0,0.3786982249,0,400,62,8,268,109,100
408,408,232,Life Game,1,65536,0,218,1324,0,False,False,False,0,0.5871559633,0,332,165,34,610,183,310
409,409,233,Book Arrangement,1,65536,0,193,545,0,False,False,False,0,0.6632124352,0,249,25,2,249,20,9
410,410,234,Aizu Buried Treasure,1,65536,0,114,1173,0,False,False,False,0,1.1228070175,0,219,108,41,593,212,5
411,411,235,Sergeant Rian,1,65536,0,193,776,0,False,False,False,0,0.6632124352,0,235,51,25,346,119,530
412,412,236,Alien Messages,5,65536,0,67,924,0,False,False,False,0,1.9104477612,0,136,320,82,285,101,-1
413,413,237,The Last Door,1,65536,0,41,537,0,False,False,False,0,3.1219512195,0,65,8,0,432,32,-1
414,414,500,Card Game,1,65536,0,2340,5596,0,False,False,False,0,0.32,0,2782,138,0,2280,393,0
415,415,501,Data Conversion,1,65536,0,1513,4803,0,False,False,False,0,0.32,0,1911,268,104,1736,784,530
416,416,502,Dice,1,65536,0,1305,2927,0,False,False,False,0,0.32,0,1665,41,0,927,294,4
417,417,503,Cup,5,65536,0,299,1167,0,False,False,False,0,0.4280936455,0,403,123,152,270,218,5
418,418,504,Card Game II,5,65536,0,91,321,0,False,False,False,0,1.4065934066,0,133,29,15,97,47,13
419,419,505,Questionnaire,1,65536,0,852,2505,0,False,False,False,0,0.32,0,1017,26,6,1250,206,100
420,420,506,String,1,65536,0,705,1942,0,False,False,False,0,0.32,0,860,151,63,476,392,2
421,421,507,Square,1,65536,0,500,1316,0,False,False,False,0,0.32,0,605,66,4,553,88,210
422,422,508,String With Rings,8,65536,0,174,1109,0,False,False,False,0,0.7356321839,0,275,426,36,239,133,210
423,423,509,Sheets,5,65536,0,111,1075,0,False,False,False,0,1.1531531532,0,151,263,308,112,233,6
424,424,510,Score,1,65536,0,1633,2606,0,False,False,False,0,0.32,0,1956,14,0,520,116,0
425,425,511,Who Are The Student Yet To Submit,1,65536,0,1339,2652,0,False,False,False,0,0.32,0,1580,27,0,886,159,0
426,426,512,Caesar Cipher,1,65536,0,1117,2542,0,False,False,False,0,0.32,0,1359,19,0,1008,156,9
427,427,513,Shuffle The Cards,1,65536,0,812,1423,0,False,False,False,0,0.32,0,899,18,1,333,170,4
428,428,514,Quality Checking,1,65536,0,599,1567,0,False,False,False,0,0.32,0,731,21,3,631,180,4
429,429,515,School Road,1,65536,0,954,2675,0,False,False,False,0,0.32,0,1361,91,2,1101,116,9
430,430,516,Maximum Sum,1,65536,0,820,2767,0,False,False,False,0,0.32,0,1053,629,1,870,214,200
431,431,517,Longest Steps,1,65536,0,521,1338,0,False,False,False,0,0.32,0,651,125,3,427,132,310
432,432,518,The Oldest Site,5,65536,0,371,1460,0,False,False,False,0,0.3450134771,0,531,239,132,247,311,6
433,433,519,Worst Reporter,1,65536,0,221,588,0,False,False,False,0,0.5791855204,0,282,45,41,177,41,400
434,434,520,Lightest Mobile,5,65536,0,253,1004,0,False,False,False,0,0.5059288538,0,321,115,1,354,213,9
435,435,521,Change,1,65536,0,1293,2758,0,False,False,False,0,0.32,0,1575,59,0,1039,78,320
436,436,522,JOI and IOI,1,65536,0,1027,2317,0,False,False,False,0,0.32,0,1215,123,1,796,182,2
437,437,523,Card Game,1,65536,0,622,1307,0,False,False,False,0,0.32,0,701,77,0,459,68,4
